,Name,Age,Club,Overall,Potential,Height,Nationality
14975,M. Sarkaria,21,FK Austria Wien,60,69,1.778,Austria
14976,F. Pangop,25,Minnesota United FC,60,63,1.778,Cameroon
14977,F. Sachpekidis,20,Kalmar FF,60,72,1.8034,Sweden
14978,M. Mølvadgaard,18,Randers FC,60,73,1.8796,Denmark
14979,M. Grødem,19,Vålerenga Fotball,60,72,1.9304,Norway
14980,M. Merghem,20,La Berrichonne de Châteauroux,60,69,1.778,France
14981,B. Galván,17,Club Atlético Colón,60,77,1.651,Argentina
14982,P. Perina,26,Cosenza,60,62,1.8542,Italy
14983,C. Jacob,21,Stade Brestois 29,60,70,1.8796,France
14984,J. Pereyra,19,Rosario Central,60,77,1.8034,Argentina
14985,J. Hou Sæter,20,Stabæk Fotball,60,75,1.8034,Norway
14986,S. Lebus,22,Unión de Santa Fe,60,70,1.8034,Argentina
14987,M. Dimun,21,Cracovia,60,73,1.8542,Slovakia
14988,D. Corcoran,29,Bohemian FC,60,60,1.8288,Republic of Ireland
14989,E. Cantú,19,Monterrey,60,72,1.7018,Mexico
14990,C. Beardsley,34,Burton Albion,60,60,1.8288,England
14991,S. Sinclair,30,Bristol Rovers,60,60,1.7018,England
14992,Y. Fekir,21,Olympique Lyonnais,60,72,1.7018,France
14993,S. Laiton,18,AJ Auxerre,60,82,1.9812,France
14994,C. Riascos,24,Atlético Huila,60,67,1.778,Colombia
14995,D. Choinière,21,Montreal Impact,60,68,1.7018,Canada
14996,R. Mysak,26,Aarhus GF,60,64,1.8796,Ukraine
14997,M. Crowe,22,Preston North End,60,68,1.9304,Wales
14998,D. Fernández,20,Deportes Iquique,60,67,1.7526,Chile
14999,G. Gori,19,Foggia,60,75,1.8796,Italy
15000,C. McCarthy,20,Cork City,60,69,1.8288,Republic of Ireland
15001,Lee Tae Ho,27,Gangwon FC,60,61,1.8542,Korea Republic
15002,D. O'Shea,19,Exeter City,60,72,1.8288,Republic of Ireland
15003,Yeun Jong Gyu,20,FC Seoul,60,74,1.7272,Korea Republic
15004,F. Piszczek,23,Cracovia,60,67,1.8796,Poland
15005,M. Krauß,21,SpVgg Unterhaching,60,69,1.7018,Germany
15006,K. Lowe,32,Macclesfield Town,60,60,1.8796,England
15007,S. Nigro,21,Brisbane Roar,60,69,1.8034,Australia
15008,S. Lavery,19,Everton,60,76,1.7526,Northern Ireland
15009,K. Bennetts,19,Borussia Mönchengladbach,60,78,1.8288,England
15010,A. Greene,28,Shamrock Rovers,60,60,1.8034,Republic of Ireland
15011,M. Zeidan,20,IF Brommapojkarna,60,71,1.7018,Sweden
15012,B. Bvuma,23,Kaizer Chiefs,60,69,1.8542,South Africa
15013,T. Pukhov,20,PFC CSKA Moscow,60,71,1.7526,Russia
15014,N. Fadiga,18,Club Brugge KV,60,79,1.8034,Belgium
15015,E. Durrell,28,Macclesfield Town,60,60,1.778,England
15016,H. Gueye,19,Chamois Niortais Football Club,60,74,1.8796,Senegal
15017,M. Cerofolini,19,Cosenza,60,79,1.8796,Italy
15018,D. Fitzpatrick,28,Macclesfield Town,60,60,1.778,England
15019,V. Theocharis,19,Panathinaikos FC,60,70,1.8034,Greece
15020,D. Evtimov,24,Burton Albion,60,64,1.905,Bulgaria
15021,K. Yamga,21,La Berrichonne de Châteauroux,60,69,1.8796,France
15022,Liu Huan,29,Beijing Sinobo Guoan FC,60,60,1.8288,China PR
15023,P. McLain,29,Chicago Fire,60,60,1.905,United States
15024,L. Bätge,20,FC Würzburger Kickers,60,70,1.8796,Germany
15025,G. Taylor,28,Cambridge United,60,60,1.778,England
15026,D. Pugh,35,Port Vale,60,60,1.8288,England
15027,F. Rohner,19,FC Zürich,60,76,1.778,Switzerland
15028,M. García,19,Deportivo Pasto,60,69,1.778,Colombia
15029,L. Valenti,19,Club Atlético Lanús,60,75,1.8796,Argentina
15030,Feng Jing,24,Chongqing Dangdai Lifan FC SWM Team,60,62,1.7526,China PR
15031,M. Kessel,33,SC Fortuna Köln,60,60,1.7526,Germany
15032,J. Sinisterra,19,Club Atlético Lanús,60,73,1.7272,Colombia
15033,V. Henry,24,Stade Brestois 29,60,63,1.778,France
15034,C. Chastang,20,Clermont Foot 63,60,67,1.8288,France
15035,M. Górski,28,Korona Kielce,60,60,1.8288,Poland
15036,C. Lewis,21,Scunthorpe United,60,70,1.7272,New Zealand
15037,S. Jones,26,Cheltenham Town,60,61,1.8796,Wales
15038,S. Kono,25,V-Varen Nagasaki,60,63,1.778,Japan
15039,E. Oyeleke,25,Port Vale,60,63,1.7526,England
15040,G. Holohan,26,Waterford FC,60,63,1.8034,Republic of Ireland
15041,J. Quezada,27,Unión Española,60,63,1.778,Chile
15042,J. Romil,23,Valenciennes FC,60,69,1.8542,France
15043,R. Lawan,30,Dalkurd FF,60,60,1.778,Sweden
15044,A. Canbaz,20,Eintracht Braunschweig,60,74,1.8288,Turkey
15045,M. Berden,20,Vitesse,60,70,1.7526,Netherlands
15046,A. Pattison,20,Yeovil Town,60,69,1.7526,England
15047,O. Zanzala,21,Accrington Stanley,60,70,1.8542,Congo
15048,J. Kabongo,20,Brøndby IF,60,72,1.9304,Denmark
15049,D. Gojko,20,Piast Gliwice,60,68,1.7526,Poland
15050,Park Chang Jun,21,Gangwon FC,60,68,1.7526,Korea Republic
15051,M. Hingerl,22,SG Sonnenhof Großaspach,60,69,1.8288,Germany
15052,J. Chicco,20,Boca Juniors,60,76,1.8542,Argentina
15053,Ke Zhao,29,Henan Jianye FC,60,60,1.7526,China PR
15054,H. Tijanovich,22,Gimnasia y Esgrima La Plata,60,69,1.7272,Argentina
15055,N. Fröling,18,Kalmar FF,60,73,1.7526,Sweden
15056,P. Ng,22,Crewe Alexandra,60,69,1.8034,England
15057,K. Miś,22,Wisła Płock,60,66,1.8288,Poland
15058,I. Musalami,29,Al Hazem,60,60,1.7526,Saudi Arabia
15059,S. Asta,17,FC Augsburg,60,81,1.778,Germany
15060,A. Verda,19,Querétaro,60,76,1.8288,Mexico
15061,B. Makendzhiev,29,,60,60,1.8288,Bulgaria
15062,A. Pululu,19,FC Basel 1893,60,76,1.7526,Angola
15063,R. Browne,22,Yeovil Town,60,65,1.7526,Antigua & Barbuda
15064,C. Odoi-Atsem,23,DC United,60,67,1.778,United States
15065,D. Aymerich,23,Puebla FC,60,65,1.7526,Mexico
15066,A. Hollingen,23,IK Start,60,64,1.7526,Norway
15067,S. Doumbia,21,Grasshopper Club Zürich,60,70,1.778,Ivory Coast
15068,N. Mbouhom,19,Eintracht Frankfurt,60,72,1.778,Cameroon
15069,J. Morsay,20,GIF Sundsvall,60,70,1.778,Sweden
15070,R. Frantsen,26,AC Horsens,60,60,1.8288,Denmark
15071,C. Siya,19,DSC Arminia Bielefeld,60,74,1.8034,Germany
15072,Yun Ji Hyeok,20,Jeonbuk Hyundai Motors,60,74,1.905,Korea Republic
15073,J. Dörfler,21,KFC Uerdingen 05,60,67,1.8542,Germany
15074,A. Tiritiello,23,Cosenza,60,69,1.8796,Italy
15075,G. Bakırbaş,22,Göztepe SK,60,66,1.9558,Turkey
15076,A. Nathaniel-George,23,Crawley Town,60,66,1.7526,England
15077,Zhang Xiaobin,24,Jiangsu Suning FC,60,64,1.8796,China PR
15078,Zhang Sipeng,31,Guizhou Hengfeng FC,60,60,1.8796,China PR
15079,D. Chessa,25,KFC Uerdingen 05,60,61,1.778,Germany
15080,Tao Yuan,25,Jiangsu Suning FC,60,61,1.778,China PR
15081,M. Balcılar,22,Çaykur Rizespor,60,68,1.7018,Turkey
15082,N. Iwadate,29,Urawa Red Diamonds,60,60,1.8288,Japan
15083,A. Diallo,24,Red Star FC,60,66,1.778,Guinea
15084,C. Miller,20,Dundee FC,60,74,1.7526,Scotland
15085,A. Lajami,22,Al Fateh,60,73,1.778,Saudi Arabia
15086,H. Fukushima,25,Urawa Red Diamonds,60,64,1.8288,Japan
15087,P. Soko,20,Club Atlas,60,69,1.7526,Cameroon
15088,M. Camara,20,AS Saint-Étienne,60,70,1.778,France
15089,J. Álvarez,18,River Plate,60,80,1.7018,Argentina
15090,A. Nesbitt,21,Milton Keynes Dons,60,74,1.7272,Scotland
15091,B. Şen,19,Galatasaray SK,60,76,1.9304,Turkey
15092,L. Kosakiewicz,27,Korona Kielce,60,60,1.7526,Poland
15093,J. Mendive,21,Club Atlético Huracán,60,69,1.778,Argentina
15094,Lee Jong Won,29,Sangju Sangmu FC,60,60,1.7526,Korea Republic
15095,D. Hume,21,Sunderland,60,70,1.7272,England
15096,E. Besea,21,Frosinone,60,72,1.8288,Ghana
15097,F. Núñez,22,Godoy Cruz,60,69,1.7526,Argentina
15098,E. Dahl Reitan,20,Rosenborg BK,60,74,1.8034,Norway
15099,A. Bianchimano,21,Perugia,60,70,1.9558,Italy
15100,J. Vreman,20,De Graafschap,60,69,1.8796,Netherlands
15101,M. Di Gennaro,24,Livorno,60,67,1.9304,Italy
15102,D. Love,23,Sunderland,60,66,1.778,Scotland
15103,C. Torres,22,Club León,60,70,1.8288,Mexico
15104,R. Dickie,22,Oxford United,60,68,1.8288,England
15105,Pablo Ramón,17,RCD Mallorca,60,81,1.8542,Spain
15106,G. Güney,19,Galatasaray SK,60,77,1.8034,Turkey
15107,T. Iida,23,Shimizu S-Pulse,60,64,1.778,Japan
15108,F. Faist,29,TSV Hartberg,60,60,1.8034,Austria
15109,Sergio Moreno,19,Rayo Vallecano,60,73,1.8034,Spain
15110,G. Vrioni,19,Venezia FC,60,70,1.8288,Italy
15111,W. Tchimbembé,20,ESTAC Troyes,60,74,1.8034,France
15112,M. Abu Shararah,27,Al Raed,60,61,1.7526,Saudi Arabia
15113,P. Pusic,19,Grasshopper Club Zürich,60,72,1.7018,Switzerland
15114,I. Rojas,20,Envigado FC,60,71,1.778,Colombia
15115,L. Chiappero,24,Defensa y Justicia,60,67,1.8796,Argentina
15116,B. Sissoko,20,ESTAC Troyes,60,71,1.8542,France
15117,S. Paintsil,22,FC Admira Wacker Mödling,60,66,1.6764,Ghana
15118,E. Amenyido,20,VfL Osnabrück,60,71,1.8034,Germany
15119,R. Charles-Cook,21,Gillingham,60,68,1.7526,England
15120,M. Heinrich,20,SC Preußen Münster,60,68,1.8034,Germany
15121,A. Erlingmark,20,IFK Göteborg,60,69,1.8796,Sweden
15122,G. Jones,22,Fleetwood Town,60,69,1.778,Wales
15123,M. Cassara,26,GFC Ajaccio,60,64,1.905,France
15124,T. Tillman,19,1. FC Nürnberg,60,78,1.8288,Germany
15125,Qiu Tianyi,29,Tianjin TEDA FC,60,61,1.9304,China PR
15126,Yang Jiawei,26,Jiangsu Suning FC,60,61,1.8288,China PR
15127,K. Khosonov,20,PFC CSKA Moscow,60,72,1.8542,Russia
15128,S. Frederiksen,28,SønderjyskE,60,60,1.8542,Denmark
15129,L. Budziłek,27,Pogoń Szczecin,60,61,1.8542,Poland
15130,J. Barmby,23,Portland Timbers,60,66,1.778,England
15131,J. Franzoni,27,Patronato,60,60,1.8034,Argentina
15132,A. Bamba,18,Paris FC,60,79,1.8288,Ivory Coast
15133,C. Ilic,21,TSV Hartberg,60,67,1.778,Croatia
15134,M. Gurski,39,SpVgg Unterhaching,60,60,1.8796,Germany
15135,B. Gyamfi,22,Benevento,60,67,1.778,Ghana
15136,Daniel Rebollo,18,Real Betis,60,74,1.8034,Spain
15137,G. Canto,24,Club Tijuana,60,68,1.8288,Argentina
15138,Adrià Arjona,22,CF Reus Deportiu,60,67,1.7526,Spain
15139,C. McFadzean,24,Bury,60,63,1.8034,Scotland
15140,K. Brennan,34,St. Patrick's Athletic,60,60,1.8288,Republic of Ireland
15141,E. Berger,24,IK Start,60,67,1.8542,Norway
15142,M. Choinière,19,Montreal Impact,60,75,1.7526,Canada
15143,A. Siebeck,24,Karlsruher SC,60,64,1.8288,Germany
15144,N. Sukacev,20,Grasshopper Club Zürich,60,75,1.778,Switzerland
15145,G. Thompson,37,Morecambe,60,60,1.778,England
15146,D. Tagami,25,V-Varen Nagasaki,60,63,1.8034,Japan
15147,D. Vokic,22,Zagłębie Sosnowiec,60,67,1.905,Slovenia
15148,R. D'Haese,19,KV Oostende,60,72,1.778,Belgium
15149,S. Seth,20,Yeni Malatyaspor,60,72,1.7018,Nigeria
15150,I. Ogbu,18,Rosenborg BK,60,73,1.8796,Nigeria
15151,N. Temperini,23,Newell's Old Boys,60,69,1.8542,Argentina
15152,T. Ivanof,20,KV Kortrijk,60,69,1.7526,Belgium
15153,C. González,20,Club Atlas,60,72,1.6764,Mexico
15154,B. Öztürk,22,Antalyaspor,60,69,1.8542,Turkey
15155,M. Fischer,22,SCR Altach,60,67,1.778,Austria
15156,L. Malagón,21,Monarcas Morelia,60,72,1.778,Mexico
15157,M. Drawz,19,Hamburger SV,60,75,1.778,Poland
15158,Z. Medley,17,Arsenal,60,78,1.9304,England
15159,P. Farman,28,Stevenage,60,60,1.8542,England
15160,M. Al Olayan,23,Al Taawoun,60,66,1.7018,Saudi Arabia
15161,K. Tanno,32,Cerezo Osaka,60,60,1.8288,Japan
15162,A. Kovačević,24,Korona Kielce,60,66,1.8796,Bosnia Herzegovina
15163,F. Graudenz,26,FC Energie Cottbus,60,60,1.8034,Germany
15164,R. Sallinger,22,TSV Hartberg,60,67,1.9558,Austria
15165,L. Fraser,20,Toronto FC,60,75,1.8542,Canada
15166,J. van Benthem,19,Heracles Almelo,60,71,1.905,Netherlands
15167,C. Stockton,24,Tranmere Rovers,60,64,1.8542,England
15168,D. Sánchez,25,Itagüí Leones FC,60,65,1.778,Colombia
15169,Álvaro García,18,Albacete BP,60,76,1.8288,Spain
15170,D. Leadbitter,27,Bristol Rovers,60,60,1.8288,England
15171,C. Ainley,20,Crewe Alexandra,60,75,1.7272,England
15172,A. Bodart,20,Standard de Liège,60,71,1.8288,Belgium
15173,N. Bazzana,22,Estudiantes de La Plata,60,68,1.8288,Argentina
15174,M. Bleve,22,Lecce,60,70,1.8288,Italy
15175,M. Molina,18,Independiente,60,77,1.8288,Argentina
15176,M. Behrens,21,Hamburger SV,60,70,1.9304,Germany
15177,V. Sirotov,26,Zagłębie Lubin,60,60,1.8034,Russia
15178,M. Boudjemaa,20,En Avant de Guingamp,60,75,1.8288,France
15179,C. Horgan,23,Cork City,60,64,1.7526,Republic of Ireland
15180,M. Rhead,34,Lincoln City,60,60,1.9304,England
15181,G. Nyamsi,21,Stade Rennais FC,60,70,1.9304,France
15182,E. Reijnders,17,PEC Zwolle,60,77,1.6764,Netherlands
15183,C. McDermott,20,Derry City,60,74,1.7272,Republic of Ireland
15184,U. Mohammed,24,Sarpsborg 08 FF,60,66,1.8288,Nigeria
15185,E. Andersson,21,Trelleborgs FF,60,71,1.778,Sweden
15186,L. Joyce,30,Port Vale,60,60,1.8034,England
15187,I. Kanu,18,Port Vale,60,75,1.8288,England
15188,A. Majrashi,20,Al Ahli,60,72,1.7018,Saudi Arabia
15189,C. Pombo,24,Atlético Tucumán,60,66,1.7018,Argentina
15190,M. Bean,34,Wycombe Wanderers,60,60,1.8034,Jamaica
15191,T. Conlon,22,Port Vale,60,64,1.7272,England
15192,A. Purzycki,20,Miedź Legnica,60,68,1.778,Poland
15193,M. Maranda,20,FC Wacker Innsbruck,60,69,1.8796,Austria
15194,A. Al Obud,23,Ettifaq FC,60,68,1.7526,Saudi Arabia
15195,T. Kallevåg,25,FK Haugesund,60,63,1.778,Norway
15196,Gori López,19,CF Reus Deportiu,60,72,1.778,Spain
15197,A. Tsvetkov,27,,60,61,1.8034,Bulgaria
15198,S. Al Khayri,23,Ettifaq FC,60,67,1.7272,Saudi Arabia
15199,F. Musaev,29,Júbilo Iwata,60,60,1.8288,Uzbekistan
15200,Chen Jie,28,Beijing Renhe FC,60,60,1.7526,China PR
15201,M. Burgess,23,Wellington Phoenix,60,65,1.8542,Australia
15202,E. Kutler,23,New York Red Bulls,60,66,1.8034,United States
15203,Chechu Grana,23,CF Reus Deportiu,60,66,1.905,Spain
15204,T. Siekman,28,FC Emmen,60,62,1.8796,Netherlands
15205,E. Bullaude,17,Godoy Cruz,60,75,1.8288,Argentina
15206,Shi Liang,29,Beijing Renhe FC,60,60,1.7526,China PR
15207,D. Barlaser,21,Accrington Stanley,60,74,1.8288,England
15208,D. Camacho,21,La Equidad,60,73,1.778,Colombia
15209,J. Oates,27,Exeter City,60,60,1.8034,Australia
15210,S. Cosgrove,21,Aberdeen,60,70,1.8796,England
15211,B. Garré,17,Manchester City,60,78,1.7018,Argentina
15212,J. Jones,22,Crewe Alexandra,60,70,1.7526,Scotland
15213,R. Tranberg,25,Dalkurd FF,60,65,1.8542,Sweden
15214,S. Bougrine,21,Paris FC,60,69,1.7526,Morocco
15215,S. Byrne,25,Livingston FC,60,63,1.8288,Scotland
15216,Park Yong Ji,25,Sangju Sangmu FC,60,61,1.8288,Korea Republic
15217,C. Calderón,21,Club Atlas,60,73,1.7018,Mexico
15218,F. Juárez,19,Club Atlético Talleres,60,73,1.778,Argentina
15219,F. Lapis,24,Chamois Niortais Football Club,60,64,1.8288,France
15220,Cristian Rodríguez,22,Atlético Madrid,60,70,1.8034,Spain
15221,S. Folan,26,Dundalk,60,62,1.8542,Republic of Ireland
15222,Shan Pengfei,25,Dalian YiFang FC,60,63,1.8034,China PR
15223,J. Yarney,20,Morecambe,60,71,1.8288,England
15224,F. Andersson,29,Malmö FF,60,60,1.9558,Sweden
15225,U. Tezel,21,SC Preußen Münster,60,69,1.8034,Germany
15226,A. Camara,20,KV Kortrijk,60,69,1.9558,Senegal
15227,A. Al Sharid,24,Al Fateh,60,67,1.7018,Saudi Arabia
15228,R. Jendrusch,22,FC Erzgebirge Aue,60,66,1.905,Germany
15229,M. Demir,20,Hannover 96,60,73,1.7018,Turkey
15230,J. Borgmann,20,SC Preußen Münster,60,67,1.9558,Germany
15231,D. Esmel,20,1. FC Kaiserslautern,60,72,1.8034,Ivory Coast
15232,T. Nichols,24,Bristol Rovers,60,62,1.778,England
15233,R. Husić,22,VfR Aalen,60,69,1.905,Germany
15234,V. Arboleda,21,Portland Timbers,60,72,1.7018,Colombia
15235,G. Mells,21,Fortuna Sittard,60,69,1.778,Australia
15236,Z. Grich,22,Chamois Niortais Football Club,60,65,1.7526,France
15237,Yoon Dong Min,29,Jeonnam Dragons,60,60,1.7526,Korea Republic
15238,M. Jadama,24,Portland Timbers,60,69,1.8542,United States
15239,Qi Tianyu,25,Shandong Luneng TaiShan FC,60,65,1.8034,China PR
15240,A. May,20,Portsmouth,60,71,1.8288,England
15241,C. Maghoma,20,Arka Gdynia,60,65,1.9558,DR Congo
15242,M. Sorensen,19,Brentford,60,75,1.8542,Denmark
15243,B. Morris,18,Forest Green Rovers,60,77,1.7526,England
15244,O. Dytyatev,29,Cracovia,60,60,1.9558,Ukraine
15245,P. Mbodji,20,Getafe CF,60,70,1.8288,Senegal
15246,S. Al Najai,21,Al Nassr,60,69,1.7526,Saudi Arabia
15247,D. Margush,20,Adelaide United,60,72,1.8796,Australia
15248,M. Bokoum,18,AS Béziers,60,71,1.778,Belgium
15249,R. Wolsztyński,23,Górnik Zabrze,60,66,1.8034,Poland
15250,L. Cruz,21,Tigres U.A.N.L.,60,72,1.8034,Mexico
15251,R. Escobar,20,Audax Italiano,60,75,1.7526,Chile
15252,A. Al Shammary,22,Al Shabab,60,69,1.778,Saudi Arabia
15253,F. Krüger,19,FC Erzgebirge Aue,60,73,1.8542,Germany
15254,H. Heath,22,Minnesota United FC,60,65,1.8034,England
15255,W. Boyle,22,Cheltenham Town,60,67,1.905,England
15256,A. Rodríguez,22,Newell's Old Boys,60,71,1.7018,Argentina
15257,T. Domgjoni,19,FC Zürich,60,75,1.778,Switzerland
15258,M. Bola,20,Blackpool,60,70,1.8542,England
15259,H. Mitsumaru,24,Sagan Tosu,60,64,1.7272,Japan
15260,S. Smith,20,Oxford United,60,74,1.8034,England
15261,J. Qwiberg,25,San Jose Earthquakes,60,61,1.7272,Sweden
15262,B. Ashley-Seal,19,Wolverhampton Wanderers,60,76,1.8796,England
15263,S. Fujitani,20,Vissel Kobe,60,67,1.778,Japan
15264,Sergi Álamo,20,Girona FC,60,73,1.905,Spain
15265,A. Ćatić,19,PSV,60,75,1.778,Bosnia Herzegovina
15266,A. Akinola,18,Toronto FC,60,79,1.7018,United States
15267,P. Grant,24,Plymouth Argyle,60,67,1.8796,Scotland
15268,K. Monlouis,22,Hamilton Academical FC,60,70,1.8288,England
15269,A. Anastasio,21,Cosenza,60,70,1.8034,Italy
15270,R. Gilmartin,31,Colchester United,60,60,1.9812,Republic of Ireland
15271,B. Njie,20,Odds BK,60,72,1.7272,Norway
15272,E. Monthe,23,Tranmere Rovers,60,67,1.9304,Cameroon
15273,V. Millico,17,Torino,60,78,1.7272,Italy
15274,N. Husin,21,Notts County,60,71,1.778,Afghanistan
15275,D. Salazar,19,CD O'Higgins,60,75,1.8034,Chile
15276,V. Drchal,18,Sparta Praha,60,76,1.8542,Czech Republic
15277,J. Caraballo,22,CD Huachipato,60,69,1.6764,Venezuela
15278,C. Zock,24,FC Sion,60,65,1.905,Cameroon
15279,A. Chrzanowski,19,Lechia Gdańsk,60,71,1.8542,Poland
15280,T. Clarke,20,Shamrock Rovers,60,74,1.651,Republic of Ireland
15281,F. Carstens,19,FC St. Pauli,60,71,1.905,Germany
15282,G. Scalera,20,Pescara,60,71,1.8288,Italy
15283,B. Levis,25,Vancouver Whitecaps FC,60,65,1.7272,Canada
15284,B. Miele,23,Shamrock Rovers,60,66,1.7526,Republic of Ireland
15285,A. Al Arraf,23,Al Taawoun,60,66,1.8288,Saudi Arabia
15286,J. Sievers,23,1. FC Kaiserslautern,60,68,1.8796,Germany
15287,J. Abarzua,26,CD Universidad de Concepción,60,62,1.7526,Chile
15288,C. Villanueva,24,Club Necaxa,60,67,1.8542,Mexico
15289,N. Arena,20,Vélez Sarsfield,60,71,1.8288,Argentina
15290,S. Marasovic,20,Olympique de Marseille,60,74,1.7018,France
15291,M. Falkeborn,25,Lillestrøm SK,60,64,1.8288,Sweden
15292,R. Boultam,20,US Cremonese,60,74,1.8796,Netherlands
15293,G. Giannoutsos,19,AEK Athens,60,72,1.8034,Greece
15294,L. Plogmann,18,SV Werder Bremen,60,81,1.8796,Germany
15295,S. Perilli,23,Perugia,60,68,1.9558,Italy
15296,A. Davies,20,Fulham,60,71,1.8796,Wales
15297,S. Adrian,20,Malmö FF,60,72,1.8288,Sweden
15298,I. Miller,31,Oldham Athletic,60,60,1.905,England
15299,V. Rodríguez,23,Club América,60,69,1.6256,Mexico
15300,N. Hagelskjær,28,Esbjerg fB,60,60,1.8542,Denmark
15301,T. Archibald,20,Forest Green Rovers,60,74,1.8034,Scotland
15302,C. Missilou,25,Oldham Athletic,60,63,1.8034,Congo
15303,C. McGrandles,22,Milton Keynes Dons,60,69,1.8542,Scotland
15304,A. Rufer,22,Wellington Phoenix,59,66,1.8288,New Zealand
15305,R. Hall-Johnson,23,Grimsby Town,59,65,1.7272,England
15306,N. Kirby,18,Crystal Palace,59,79,1.7272,England
15307,E. Mena,20,Patriotas Boyacá FC,59,72,1.7526,Colombia
15308,M. Haarup,22,Hobro IK,59,68,1.778,Denmark
15309,S. Kassar,28,Ohod Club,59,59,1.7018,Saudi Arabia
15310,K. Callan-McFadden,23,Sligo Rovers,59,64,1.8288,Republic of Ireland
15311,Ramón,27,SønderjyskE,59,59,1.8288,Brazil
15312,R. Grego-Cox,21,Crawley Town,59,68,1.7018,Republic of Ireland
15313,R. Broom,21,Cheltenham Town,59,66,1.778,Wales
15314,L. Fenton,25,Wellington Phoenix,59,61,1.7526,New Zealand
15315,M. Özvardar,20,Sivasspor,59,70,1.8288,Turkey
15316,J. Rasheed,26,BK Häcken,59,63,1.905,Norway
15317,A. Siemaszko,21,Zagłębie Lubin,59,66,1.8034,Poland
15318,B. Breukers,19,Fortuna Sittard,59,69,1.778,Netherlands
15319,G. Kılıç,18,1. FC Heidenheim 1846,59,76,1.8288,Germany
15320,H. Koné,30,Neuchâtel Xamax,59,59,1.6764,Ivory Coast
15321,Iván Martos,21,UD Almería,59,71,1.8288,Spain
15322,D. O'Halloran,22,Waterford FC,59,68,1.7272,Republic of Ireland
15323,G. McEachran,17,Chelsea,59,81,1.7526,England
15324,N. Mekonnen,18,RB Leipzig,59,75,1.778,Germany
15325,L. Wedl,22,FC Wacker Innsbruck,59,67,1.8542,Austria
15326,C. Hall,20,Accrington Stanley,59,74,1.8034,England
15327,L. Pfeiffer,21,VfL Osnabrück,59,67,1.9558,Germany
15328,D. Markey,21,St. Patrick's Athletic,59,70,1.7018,Republic of Ireland
15329,J. Schuurman,20,Vitesse,59,69,1.8288,Netherlands
15330,J. Stanic,19,FC Augsburg,59,73,1.8796,Croatia
15331,Joo Hyun Ho,22,Suwon Samsung Bluewings,59,68,1.8288,Korea Republic
15332,A. de Jong,21,,59,67,1.8034,New Zealand
15333,W. Sietsma,22,Milton Keynes Dons,59,68,1.905,Netherlands
15334,C. Jordan,19,Bournemouth,59,73,1.8542,England
15335,Óscar Gil,20,Elche CF,59,69,1.8034,Spain
15336,S. Matthews,21,Bristol Rovers,59,67,1.7526,England
15337,K. Fukuda,33,V-Varen Nagasaki,59,59,1.7526,Japan
15338,O. Patrick,22,Yeovil Town,59,69,1.8542,England
15339,L. Kryeziu,19,FC Lugano,59,74,1.8034,Kosovo
15340,J. Lyden,22,Oldham Athletic,59,69,1.778,Australia
15341,K. Hansen,17,Southampton,59,72,1.8034,Norway
15342,Y. Yakovenko,24,Esbjerg fB,59,63,1.9304,Ukraine
15343,B. Sabovic,20,Djurgårdens IF,59,68,1.8542,Sweden
15344,F. Irie,20,KSV Cercle Brugge,59,70,1.651,Ivory Coast
15345,S. Hornby,23,Port Vale,59,63,1.8542,England
15346,D. Padilla,24,La Equidad,59,63,1.7526,Colombia
15347,M. Bakhit,26,Al Hazem,59,60,1.6764,Saudi Arabia
15348,S. Sosa,19,River Plate,59,74,1.778,Argentina
15349,F. Mveng,26,FC Sion,59,62,1.7526,Switzerland
15350,M. Velázquez,27,Club León,59,59,1.6764,Mexico
15351,Nuno Malheiro,24,Zagłębie Sosnowiec,59,63,1.7018,Portugal
15352,K. Devaney,27,Bohemian FC,59,59,1.778,Republic of Ireland
15353,Zhang Jiaqi,26,Guangzhou R&F; FC,59,61,1.9304,China PR
15354,Oleaga,21,Athletic Club de Bilbao,59,68,1.9812,Spain
15355,J. Kristoffersen,21,Hobro IK,59,66,1.9812,Norway
15356,F. Şimşek,20,Çaykur Rizespor,59,74,1.8542,Germany
15357,R. Singh,28,,59,59,1.8542,India
15358,M. Smith,22,Swindon Town,59,66,1.778,England
15359,M. Čović,20,Hertha BSC,59,76,1.7018,Germany
15360,Z. de la Paz,23,Oldham Athletic,59,68,1.8796,Curacao
15361,N. Sugai,33,Vegalta Sendai,59,59,1.778,Japan
15362,K. Ikeda,31,Sagan Tosu,59,59,1.778,Japan
15363,M. Fonseca,22,Patronato,59,68,1.7272,Argentina
15364,Y. Roemer,16,VVV-Venlo,59,75,1.8034,Netherlands
15365,R. Simpson,33,Milton Keynes Dons,59,59,1.8542,England
15366,Kim Gyeong Jae,24,Sangju Sangmu FC,59,64,1.8288,Korea Republic
15367,Jeong Seung Won,21,Daegu FC,59,72,1.7018,Korea Republic
15368,M. Šverko,20,Karlsruher SC,59,73,1.8796,Croatia
15369,T. Corbaz,24,Neuchâtel Xamax,59,67,1.778,Switzerland
15370,R. Marín,20,Club Necaxa,59,76,1.8034,Mexico
15371,B. Lika,25,Grasshopper Club Zürich,59,62,1.778,Switzerland
