,Name,Age,Club,OVA,POT,Height,Weight,Nationality,BP,PAC,SHO,PAS,DRI,DEF,PHY,Wage,Value
3192,Mexer,31,FC Girondins de Bordeaux,75,75,188,174,Mozambique,CB,57,48,58,63,75,77,26,4900
3202,Héldon,31,Al Taawoun,75,75,175,148,Cape Verde,LM,85,71,70,77,29,60,24,6000
3208,O. Özyakup,27,Besiktas JK,75,75,180,165,Turkey,CM,67,69,78,79,61,65,53,7000
3263,Juanmi,27,Real Betis,75,75,173,152,Spain,CF,72,75,68,77,30,55,22,7000
3285,J. Toornstra,31,Feyenoord,75,75,178,163,Netherlands,CM,60,75,76,72,63,74,14,5500
3292,D. Burn,28,Brighton & Hove Albion,75,76,198,192,England,CB,53,33,59,57,75,80,46,6500
3346,F. Jara,31,FC Dallas,75,75,180,170,Argentina,ST,76,75,67,74,30,70,9,6000
3360,Dani Rodríguez,32,RCD Mallorca,75,75,178,159,Spain,RM,87,74,72,73,62,64,10,5000
3376,K. Mbodji,28,RSC Anderlecht,75,75,193,203,Senegal,CB,61,55,52,58,74,82,20,5500
3388,Z. Labyad,27,Ajax,75,76,175,143,Morocco,CAM,72,75,76,79,36,54,17,8000
3397,M. Gabbiadini,28,Sampdoria,75,75,180,165,Italy,CF,67,79,71,75,26,62,21,7000
3409,S. Taïder,28,Montreal Impact,75,75,180,174,Algeria,CM,70,73,73,74,66,78,9,6500
3422,N. Mendy,28,Leicester City,75,75,168,161,France,CDM,68,55,70,74,73,71,60,6000
3454,Sergio Álvarez,28,SD Eibar,75,76,183,163,Spain,CDM,62,66,68,67,71,77,24,6500
3532,Oriol Romeu,28,Southampton,75,75,183,183,Spain,CDM,41,39,61,62,76,77,44,6000
3539,André André,30,Vitória Guimarães,75,75,175,154,Portugal,CM,66,69,75,76,71,65,11,6000
3541,M. Lowton,31,Burnley,75,75,180,172,England,RB,66,61,72,72,75,73,42,4800
3548,R. Funes Mori,29,Villarreal CF,75,76,185,174,Argentina,CB,61,50,64,65,76,75,27,6500
3570,M. van Ginkel,27,Chelsea,75,76,185,181,Netherlands,CAM,63,77,77,75,69,66,67,7500
3577,A. Christiansen,30,Malmö FF,75,75,175,165,Denmark,CM,75,72,72,78,65,74,9,6000
3584,P. Hernández,33,Independiente,75,75,185,179,Chile,CM,61,70,74,71,64,73,18,3900
3598,J. Joronen,27,Brescia,75,77,198,196,Finland,GK,76,74,68,75,46,73,25,5500
3612,Arbilla,33,SD Eibar,75,75,178,168,Spain,CB,57,57,71,67,74,75,23,3100
3633,S. Ortega,27,DSC Arminia Bielefeld,75,78,185,194,Germany,GK,72,70,80,78,52,75,17,6000
3642,A. Maher,26,FC Utrecht,75,76,175,168,Netherlands,CAM,68,68,77,77,63,63,16,7500
3686,J. Hendrick,28,Newcastle United,75,75,183,185,Republic of Ireland,RM,67,68,74,76,70,75,37,6500
3690,Pulido,29,SD Huesca,75,76,185,159,Spain,CB,45,41,53,51,76,79,21,6500
3743,M. Quiroga,30,Atlético de San Luis,75,75,188,172,Argentina,ST,67,73,50,67,29,79,18,6500
3777,R. Saponara,28,Fiorentina,75,75,183,161,Italy,CAM,65,67,75,80,41,58,46,6500
3783,N. De Préville,29,FC Girondins de Bordeaux,75,75,178,174,France,CF,74,75,73,76,38,67,33,6500
3846,C. Biraghi,27,Fiorentina,75,75,185,172,Italy,LM,75,65,74,75,73,70,44,7000
3887,M. Rojo,30,Manchester United,75,75,188,187,Argentina,CB,66,59,68,65,75,74,75,5500
3895,R. Brady,28,Burnley,75,75,178,170,Republic of Ireland,LM,71,71,75,76,66,62,48,6500
3916,A. Cornelius,27,Parma,75,76,193,201,Denmark,ST,61,75,58,67,39,81,32,8000
3917,J. Sánchez Miño,30,Elche CF,75,75,178,172,Argentina,CM,72,72,78,75,72,71,18,5500
3949,D. Nagbe,29,Columbus Crew SC,75,75,175,165,United States,CAM,79,65,71,81,63,70,9,6500
3998,A. Diaby,29,Sporting CP,75,75,173,146,Mali,RM,93,71,67,74,37,63,14,6500
4009,Rodrigo Ely,26,Deportivo Alavés,75,79,188,183,Brazil,CB,55,32,44,53,76,78,20,7500
4061,J. Stephens,26,Southampton,75,79,185,165,England,CB,59,42,61,67,77,71,42,7500
4089,F. Castillo,28,Club Tijuana,75,75,175,163,Colombia,RW,91,70,65,82,42,69,22,6500
4100,O. Onazi,26,Denizlispor,75,76,173,161,Nigeria,CDM,80,66,70,76,74,72,22,7000
4116,D. Chará,34,Portland Timbers,75,75,173,150,Colombia,CDM,78,60,67,71,71,78,8,2600
4130,D. Foulquier,27,Granada CF,75,75,183,172,France,RM,76,63,70,74,73,78,24,7000
4164,M. Elyounoussi,25,Celtic,75,76,178,154,Norway,LM,77,71,71,79,53,68,44,8000
4214,A. Martynovich,29,FC Krasnodar,75,75,193,187,Belarus,CB,73,50,62,54,77,73,40,5000
4253,G. Hauche,33,Argentinos Juniors,75,75,168,157,Argentina,LW,87,71,70,75,43,67,15,4000
4313,B. Reynet,29,Nîmes Olympique,75,75,185,198,France,GK,74,72,74,77,45,75,18,4700
4332,Luís Neto,32,Sporting CP,75,75,185,161,Portugal,CB,61,37,55,52,77,73,12,4300
4339,P. Dummett,28,Newcastle United,75,76,183,181,Wales,CB,65,40,63,67,76,70,34,6500
4342,J. Locadia,26,FC Cincinnati,75,78,185,192,Netherlands,ST,72,75,71,73,36,73,9,8500
4420,R. Ibarra,29,Club Atlas,75,75,175,152,Ecuador,RM,90,65,68,76,53,74,15,6500
4449,B. Samba,26,Nottingham Forest,75,79,185,174,Congo,GK,77,69,73,79,55,71,33,6500
4462,Luo Guofu,32,Guangzhou Evergrande Taobao FC,75,75,175,159,China PR,CF,71,76,74,76,43,73,24,5500
4478,F. Fajr,31,Sivasspor,75,75,178,157,Morocco,CM,61,73,78,76,67,66,18,5500
4496,K. Rekik,25,Hertha BSC,75,79,185,185,Netherlands,CB,69,39,58,62,75,77,33,7500
4502,M. Borjan,32,Canada,75,75,196,185,Canada,GK,76,74,72,72,43,74,0,0
4548,S. Kverkvelia,28,Lokomotiv Moscow,75,77,196,192,Georgia,CB,72,38,53,40,78,81,0.5,6500
4595,L. Castro,31,SPAL,75,75,183,168,Argentina,CM,67,67,77,78,64,64,32,5500
4620,L. Pavoletti,31,Cagliari,75,75,188,187,Italy,ST,52,74,51,68,37,70,32,6000
4636,S. Lung,31,Kayserispor,75,75,188,172,Romania,GK,74,71,67,76,36,75,11,4300
4643,A. Younes,26,Napoli,75,75,168,157,Germany,CAM,74,58,69,86,37,55,54,7000
4644,J. Wallace,26,Millwall,75,76,178,154,England,RM,77,68,70,75,45,66,15,8000
4650,C. Chambers,25,Arsenal,75,80,183,192,England,CB,66,56,69,68,76,76,55,8000
4667,S. Johnstone,27,West Bromwich Albion,75,79,193,187,England,GK,79,74,70,77,41,73,50,6000
4692,L. Aued,33,Universidad Católica,75,75,178,152,Argentina,CM,54,66,74,74,66,77,13,3900
4699,D. Heintz,26,SC Freiburg,75,77,188,198,Germany,CB,61,37,60,59,74,79,21,7000
4773,S. March,25,Brighton & Hove Albion,75,76,180,170,England,LM,75,68,73,77,54,60,46,8000
4783,Pablo Marí,26,Arsenal,75,78,193,192,Spain,CB,52,40,50,49,75,81,57,7500
4784,E. Vargas,30,Tigres U.A.N.L.,75,75,175,179,Chile,ST,77,75,70,79,39,76,41,6500
4818,A. Webster,25,Brighton & Hove Albion,75,79,190,165,England,CB,68,29,59,68,75,74,42,7500
4845,Filipe Augusto,26,Rio Ave FC,75,76,183,170,Brazil,CM,67,64,74,75,68,77,11,7500
4857,K. Ayhan,25,Sassuolo,75,78,183,185,Turkey,CB,64,53,71,68,76,75,25,7500
4883,Lucas Lima,28,Al Ahli,75,75,178,159,Brazil,LB,72,57,71,72,71,73,33,5500
4887,M. Dituro,33,Universidad Católica,75,75,190,190,Argentina,GK,72,72,75,77,41,77,9,3600
4933,D. Bessa,26,Hellas Verona,75,76,178,165,Italy,CAM,61,69,74,78,55,49,15,8000
4943,P. Mantalos,28,AEK Athens,75,75,175,161,Greece,CAM,73,69,75,78,50,61,0.5,6500
4967,M. Müller,26,FC Luzern,75,79,193,203,Germany,GK,74,74,68,79,32,75,12,6500
4978,C. Hérelle,27,Stade Brestois 29,75,76,190,174,France,CB,61,49,61,62,77,74,17,6500
4979,Andreas Pereira,24,Manchester United,75,78,178,157,Brazil,CAM,73,72,77,77,66,68,72,8500
5012,C. Jullien,27,Celtic,75,78,196,194,France,CB,65,50,61,59,74,84,42,7000
5015,Rubén Sobrino,28,Valencia CF,75,75,185,161,Spain,ST,79,75,62,74,40,67,34,7000
5145,Vaná,25,CD Feirense,75,80,193,176,Brazil,GK,75,71,69,79,50,75,7,4500
5157,A. Baba,25,Chelsea,75,78,180,159,Ghana,LB,78,50,66,75,72,67,58,7500
5164,D. Siovas,31,SD Huesca,75,75,193,183,Greece,CB,32,44,56,60,74,82,20,4900
5181,P. Capelle,33,Angers SCO,75,75,180,161,France,LM,68,72,75,74,69,70,22,4000
5186,J. Fernandes,30,Alanyaspor,75,75,183,172,Chile,ST,78,74,69,77,35,76,15,6500
5262,C. Pellerano,38,Independiente del Valle,75,75,183,163,Argentina,CDM,54,65,70,62,66,80,0.5,1400
5275,A. Szymanowski,30,CD Leganés,75,75,175,143,Argentina,LM,79,69,72,76,40,58,27,6500
5283,João Teixeira,27,Feyenoord,75,76,178,152,Portugal,CAM,70,70,71,77,37,57,14,7500
5297,A. Rusnák,25,Real Salt Lake,75,78,175,161,Slovakia,CAM,71,75,75,75,45,61,8,8500
5304,A. Touré,26,FC Nantes,75,78,188,185,France,CDM,45,58,61,62,74,78,22,7500
5386,C. Mbemba,25,FC Porto,75,78,183,181,DR Congo,CB,71,53,55,64,75,73,11,7500
5422,O. Nguette,25,FC Metz,75,76,183,168,Senegal,LW,85,67,67,77,40,62,19,8000
5424,Frederico Venâncio,27,Vitória Guimarães,75,78,185,179,Portugal,CB,61,33,51,54,76,69,10,7000
5425,Fei Nanduo,27,Guangzhou Evergrande Taobao FC,75,75,175,139,China PR,RW,84,71,74,75,39,68,24,7000
5446,R. Azeez,27,Granada CF,75,78,170,148,Nigeria,CDM,66,59,68,71,70,75,22,7500
5485,S. Boufal,26,Southampton,75,75,175,148,Morocco,LM,78,66,71,84,27,51,46,7000
5528,Pere Pons,27,Deportivo Alavés,75,76,178,154,Spain,CM,64,62,72,74,69,70,22,7500
5533,M. Flekken,27,SC Freiburg,75,77,193,198,Netherlands,GK,76,69,75,77,32,73,17,5500
5559,J. Haberer,26,SC Freiburg,75,76,185,168,Germany,CM,63,63,71,75,63,70,23,7500
5585,R. Khedira,26,FC Augsburg,75,78,188,185,Germany,CB,58,43,61,61,76,77,23,7500
5588,R. Beric,29,Chicago Fire,75,75,188,181,Slovenia,ST,59,76,66,68,38,72,10,6500
5632,P. Sisto,25,FC Midtjylland,75,78,170,141,Denmark,CAM,73,73,72,81,47,57,27,8500
5640,D. Kohr,26,Eintracht Frankfurt,75,77,185,179,Germany,CB,80,61,62,71,75,80,23,7000
5657,Y. Gerhardt,26,VfL Wolfsburg,75,78,183,179,Germany,CM,65,67,74,75,73,75,38,8000
5664,Ivan Cavaleiro,26,Fulham,75,76,175,176,Portugal,LW,86,72,68,76,39,69,84,8000
5687,T. Mings,27,Aston Villa,75,78,196,170,England,CB,66,44,64,65,74,80,44,7000
5691,Jo Hyeon Woo,28,Ulsan Hyundai FC,75,77,188,165,Korea Republic,GK,75,71,59,81,50,73,7,6000
5695,M. Pavlovic,30,Angers SCO,75,75,196,207,Croatia,CB,31,60,51,53,73,84,20,5500
5720,L. Vangioni,32,Monterrey,75,75,178,150,Argentina,LB,83,63,70,72,72,75,34,4100
5761,J. Hendrix,25,PSV,75,78,180,165,Netherlands,CDM,66,59,67,69,73,76,15,7500
5789,L. Depoitre,31,KAA Gent,75,75,190,201,Belgium,ST,56,76,62,64,43,83,23,6000
5823,D. Rolán,26,FC Juárez,75,76,178,152,Uruguay,CAM,78,71,72,74,45,68,19,8000
5846,N. Bentaleb,25,FC Schalke 04,75,79,188,172,Algeria,CAM,64,71,75,79,66,73,24,8500
5878,F. Ferreyra,28,RCD Espanyol,75,75,185,168,Argentina,ST,65,74,59,74,31,68,28,7000
5941,B. Pearson,25,Preston North End,75,79,175,157,England,CDM,72,50,63,71,72,85,24,8000
5980,R. Christie,25,Celtic,75,79,178,157,Scotland,CAM,80,73,72,77,62,74,44,8500
5994,Helton Leite,29,SL Benfica,75,77,196,203,Brazil,GK,77,72,68,75,31,73,10,5500
6011,J. Mojica,27,Atalanta,75,75,185,161,Colombia,LB,90,65,71,73,69,72,40,6000
6017,N. Vikonis,36,Puebla FC,75,75,183,190,Uruguay,GK,76,72,68,77,42,74,4,1100
6024,S. Otálvaro,33,Olimpia Asunción,75,75,175,165,Colombia,RB,75,54,70,67,71,74,0.5,3000
6040,F. Pardo,29,Pachuca,75,75,178,176,Colombia,RM,86,74,71,75,38,81,18,6500
6054,M. Rangel,29,Junior FC,75,75,185,176,Colombia,ST,60,80,58,68,40,73,5,6500
6075,F. Campos,26,Colo-Colo,75,78,178,174,Chile,RB,82,45,65,64,70,78,8,7000
6079,A. Ricaurte,28,FC Dallas,75,75,183,165,Colombia,CM,69,62,77,73,63,73,9,6500
6083,S. Mendoza,28,Amiens SC,75,75,170,154,Colombia,LW,90,72,66,79,29,65,7,6500
6084,J. Angulo,31,Deportivo Cali,75,75,180,159,Colombia,RB,77,58,69,68,71,78,3,4800
6086,S. Medina,28,Colombia,75,75,180,159,Colombia,RB,75,49,66,69,74,72,35,5500
6093,Postigo,31,Levante UD,75,75,185,172,Spain,CB,70,43,54,58,76,75,20,4900
6102,C. Cueva,28,Yeni Malatyaspor,75,75,168,134,Peru,LM,83,67,71,77,41,53,16,6500
6145,F. Pizzini,26,Defensa y Justicia,75,76,178,163,Argentina,RM,81,71,70,78,38,66,17,8000
6151,L. Miranda,26,Racing Club,75,78,173,154,Argentina,CM,75,67,75,76,70,70,18,8000
6152,M. Benítez,25,Independiente,75,79,173,159,Argentina,CAM,76,71,70,78,49,59,19,8500
6170,J. Furch,30,Santos Laguna,75,75,188,194,Argentina,ST,53,75,61,68,39,79,27,6500
6188,L. Giannetti,26,Vélez Sarsfield,75,80,183,174,Argentina,CB,70,34,53,54,76,79,15,8000
6189,M. Bíttolo B,30,Newell's Old Boys,75,75,175,146,Argentina,LB,76,46,72,70,68,65,14,5500
6194,A. Donatti,33,San Lorenzo de Almagro,75,75,193,190,Argentina,CB,44,60,56,54,76,77,18,3100
6195,C. Rius,31,Defensa y Justicia,75,75,170,159,Argentina,RM,77,65,72,76,54,71,15,6000
6202,L. Menossi,26,San Lorenzo de Almagro,75,78,170,154,Argentina,CM,76,62,72,75,67,70,18,7500
6205,R. Botta,29,Defensa y Justicia,75,75,175,143,Argentina,CAM,78,72,72,79,37,65,15,6500
6213,C. Lema,29,Newell's Old Boys,75,75,190,198,Argentina,CB,37,49,56,39,75,82,18,5500
6215,A. Hunou,26,Stade Rennais FC,75,77,178,154,France,ST,72,76,70,76,52,71,42,8000
6217,G. Herrera,28,Yeni Malatyaspor,75,77,188,183,Argentina,GK,75,73,69,77,58,75,12,6000
6218,R. Saravia,26,Argentina,75,77,175,165,Argentina,RWB,89,41,68,76,71,73,0,0
6227,J. Silva,26,CD Leganés,75,78,178,159,Argentina,LWB,73,60,68,72,71,74,12,7000
6262,R. Skov,24,TSG 1899 Hoffenheim,75,81,185,179,Denmark,LM,79,77,77,76,64,71,24,8000
6270,B. Dragowski,22,Fiorentina,75,82,188,163,Poland,GK,76,72,70,78,44,74,27,7000
6271,A. Schlager,24,Austria,75,79,183,170,Austria,GK,75,72,66,79,35,73,16,6500
6273,D. Türüç,27,Fenerbahçe SK,75,75,178,159,Turkey,RM,75,69,78,76,56,70,53,7000
6279,Lucas Evangelista,24,Vitória Guimarães,75,78,180,146,Brazil,CAM,68,65,74,76,63,62,9,8500
6307,Y. Sabaly,27,FC Girondins de Bordeaux,75,75,173,150,Senegal,RB,71,38,63,73,73,70,26,6000
6321,M. Cornet,23,Olympique Lyonnais,75,80,178,152,Ivory Coast,ST,87,76,70,74,61,74,48,9000
6333,U. Spajic,27,Feyenoord,75,76,183,183,Serbia,CB,67,40,51,61,76,77,13,6500
6336,T. Jedvaj,24,Bayer 04 Leverkusen,75,81,183,181,Croatia,CB,68,51,58,63,75,74,38,8000
6395,Danilo,28,VfL Bochum 1848,75,75,170,159,Brazil,LB,73,59,66,76,73,71,18,5500
6404,Y. Gazinskiy,30,Russia,75,75,183,165,Russia,CDM,66,55,66,68,72,72,0,0
6428,A. El Ghazi,25,Aston Villa,75,78,188,198,Netherlands,ST,75,75,70,75,32,68,50,8500
6485,Rúben Semedo,26,Olympiacos CFP,75,78,188,185,Portugal,CB,68,52,54,64,74,78,0.5,7500
6504,A. Blake,29,Philadelphia Union,75,77,193,174,Jamaica,GK,75,68,68,80,46,75,7,5500
6515,R. Otero,25,Al Wehda,75,76,170,137,Venezuela,CAM,84,75,73,79,45,51,20,8000
6527,Zainadine,32,Clube Sport Marítimo,75,75,178,154,Mozambique,CB,68,41,57,62,76,77,10,4300
